AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION;ADDITIONAL_URLS
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_mongodb_exposed_to_internet-509256336937-us-east-1-i-0445e6d746ac67ddf;aws;ec2_instance_port_mongodb_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 27017 or 27018 (MongoDB);Infrastructure Security;PASS;Instance i-0445e6d746ac67ddf does not have MongoDB ports open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-0445e6d746ac67ddf;i-0445e6d746ac67ddf;;Name=bastion-host;aws;us-east-1;Ensure no EC2 instances allow ingress from the internet to TCP port 27017 or 27018 (MongoDB).;MongoDB is a popular NoSQL database that is often used in web applications. If an EC2 instance allows ingress from the internet to TCP port 27017 or 27018, it may be vulnerable to unauthorized access and data exfiltration.;;Modify the security group to remove the rule that allows ingress from the internet to TCP port 27017 or 27018 (MongoDB).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_mysql_exposed_to_internet-509256336937-eu-north-1-i-0c5d81e867a1868f8;aws;ec2_instance_port_mysql_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 3306 (MySQL).;Infrastructure Security;FAIL;Instance i-0c5d81e867a1868f8 has MySQL exposed to 0.0.0.0/0 but with no public IP address.;False;ec2;instance;medium;AwsEc2Instance;arn:aws:ec2:eu-north-1:509256336937:instance/i-0c5d81e867a1868f8;i-0c5d81e867a1868f8;;Name=Tran_bank_server;aws;eu-north-1;Ensure no EC2 instances allow ingress from the internet to TCP port 3306 (MySQL).;MySQL is a popular open-source relational database management system that is widely used in web applications. Exposing MySQL to the internet can lead to unauthorized access and data exfiltration.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 3306 (MySQL).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_mysql_exposed_to_internet-509256336937-us-east-1-i-084266cd090751702;aws;ec2_instance_port_mysql_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 3306 (MySQL).;Infrastructure Security;PASS;Instance i-084266cd090751702 does not have MySQL port 3306 open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-084266cd090751702;i-084266cd090751702;;Name=Transaction_Bank;aws;us-east-1;Ensure no EC2 instances allow ingress from the internet to TCP port 3306 (MySQL).;MySQL is a popular open-source relational database management system that is widely used in web applications. Exposing MySQL to the internet can lead to unauthorized access and data exfiltration.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 3306 (MySQL).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_mysql_exposed_to_internet-509256336937-us-east-1-i-0445e6d746ac67ddf;aws;ec2_instance_port_mysql_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 3306 (MySQL).;Infrastructure Security;PASS;Instance i-0445e6d746ac67ddf does not have MySQL port 3306 open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-0445e6d746ac67ddf;i-0445e6d746ac67ddf;;Name=bastion-host;aws;us-east-1;Ensure no EC2 instances allow ingress from the internet to TCP port 3306 (MySQL).;MySQL is a popular open-source relational database management system that is widely used in web applications. Exposing MySQL to the internet can lead to unauthorized access and data exfiltration.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 3306 (MySQL).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_oracle_exposed_to_internet-509256336937-eu-north-1-i-0c5d81e867a1868f8;aws;ec2_instance_port_oracle_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 1521, 2483 or 2484 (Oracle).;Infrastructure Security;PASS;Instance i-0c5d81e867a1868f8 does not have Oracle ports open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:eu-north-1:509256336937:instance/i-0c5d81e867a1868f8;i-0c5d81e867a1868f8;;Name=Tran_bank_server;aws;eu-north-1;Ensure no EC2 instances allow ingress from the internet to TCP port 1521, 2483 or 2484 (Oracle).;Oracle database servers are a high value target for attackers. Allowing internet access to these ports could lead to unauthorized access to the database.;;Modify the security group to remove the rule that allows ingress from the internet to TCP port 1521, 2483 or 2484.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_oracle_exposed_to_internet-509256336937-us-east-1-i-084266cd090751702;aws;ec2_instance_port_oracle_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 1521, 2483 or 2484 (Oracle).;Infrastructure Security;PASS;Instance i-084266cd090751702 does not have Oracle ports open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-084266cd090751702;i-084266cd090751702;;Name=Transaction_Bank;aws;us-east-1;Ensure no EC2 instances allow ingress from the internet to TCP port 1521, 2483 or 2484 (Oracle).;Oracle database servers are a high value target for attackers. Allowing internet access to these ports could lead to unauthorized access to the database.;;Modify the security group to remove the rule that allows ingress from the internet to TCP port 1521, 2483 or 2484.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_oracle_exposed_to_internet-509256336937-us-east-1-i-0445e6d746ac67ddf;aws;ec2_instance_port_oracle_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 1521, 2483 or 2484 (Oracle).;Infrastructure Security;PASS;Instance i-0445e6d746ac67ddf does not have Oracle ports open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-0445e6d746ac67ddf;i-0445e6d746ac67ddf;;Name=bastion-host;aws;us-east-1;Ensure no EC2 instances allow ingress from the internet to TCP port 1521, 2483 or 2484 (Oracle).;Oracle database servers are a high value target for attackers. Allowing internet access to these ports could lead to unauthorized access to the database.;;Modify the security group to remove the rule that allows ingress from the internet to TCP port 1521, 2483 or 2484.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_postgresql_exposed_to_internet-509256336937-eu-north-1-i-0c5d81e867a1868f8;aws;ec2_instance_port_postgresql_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 5432 (PostgreSQL);Infrastructure Security;PASS;Instance i-0c5d81e867a1868f8 does not have PostgreSQL port 5432 open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:eu-north-1:509256336937:instance/i-0c5d81e867a1868f8;i-0c5d81e867a1868f8;;Name=Tran_bank_server;aws;eu-north-1;Ensure no EC2 instances allow ingress from the internet to TCP port 5432 (PostgreSQL).;PostgreSQL is a popular open-source relational database management system. Exposing the PostgreSQL port to the internet can lead to unauthorized access to the database, data exfiltration, and other security risks.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 5432 (PostgreSQL).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_postgresql_exposed_to_internet-509256336937-us-east-1-i-084266cd090751702;aws;ec2_instance_port_postgresql_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 5432 (PostgreSQL);Infrastructure Security;PASS;Instance i-084266cd090751702 does not have PostgreSQL port 5432 open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-084266cd090751702;i-084266cd090751702;;Name=Transaction_Bank;aws;us-east-1;Ensure no EC2 instances allow ingress from the internet to TCP port 5432 (PostgreSQL).;PostgreSQL is a popular open-source relational database management system. Exposing the PostgreSQL port to the internet can lead to unauthorized access to the database, data exfiltration, and other security risks.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 5432 (PostgreSQL).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_postgresql_exposed_to_internet-509256336937-us-east-1-i-0445e6d746ac67ddf;aws;ec2_instance_port_postgresql_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 5432 (PostgreSQL);Infrastructure Security;PASS;Instance i-0445e6d746ac67ddf does not have PostgreSQL port 5432 open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-0445e6d746ac67ddf;i-0445e6d746ac67ddf;;Name=bastion-host;aws;us-east-1;Ensure no EC2 instances allow ingress from the internet to TCP port 5432 (PostgreSQL).;PostgreSQL is a popular open-source relational database management system. Exposing the PostgreSQL port to the internet can lead to unauthorized access to the database, data exfiltration, and other security risks.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 5432 (PostgreSQL).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_rdp_exposed_to_internet-509256336937-eu-north-1-i-0c5d81e867a1868f8;aws;ec2_instance_port_rdp_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 3389 (RDP);Infrastructure Security;PASS;Instance i-0c5d81e867a1868f8 does not have RDP port 3389 open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:eu-north-1:509256336937:instance/i-0c5d81e867a1868f8;i-0c5d81e867a1868f8;;Name=Tran_bank_server;aws;eu-north-1;Ensure no EC2 instances allow ingress from the internet to TCP port 3389 (RDP).;RDP is a proprietary protocol developed by Microsoft for connecting to Windows systems. Exposing RDP to the internet can allow attackers to brute force the login credentials and gain unauthorized access to the EC2 instance.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 3389 (RDP).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.6.6, 2.10.2 | C5-2025: PI-01.01AC | NIST-CSF-2.0: ac_3 | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.6.6, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_rdp_exposed_to_internet-509256336937-us-east-1-i-084266cd090751702;aws;ec2_instance_port_rdp_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 3389 (RDP);Infrastructure Security;PASS;Instance i-084266cd090751702 does not have RDP port 3389 open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-084266cd090751702;i-084266cd090751702;;Name=Transaction_Bank;aws;us-east-1;Ensure no EC2 instances allow ingress from the internet to TCP port 3389 (RDP).;RDP is a proprietary protocol developed by Microsoft for connecting to Windows systems. Exposing RDP to the internet can allow attackers to brute force the login credentials and gain unauthorized access to the EC2 instance.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 3389 (RDP).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.6.6, 2.10.2 | C5-2025: PI-01.01AC | NIST-CSF-2.0: ac_3 | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.6.6, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_rdp_exposed_to_internet-509256336937-us-east-1-i-0445e6d746ac67ddf;aws;ec2_instance_port_rdp_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 3389 (RDP);Infrastructure Security;PASS;Instance i-0445e6d746ac67ddf does not have RDP port 3389 open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-0445e6d746ac67ddf;i-0445e6d746ac67ddf;;Name=bastion-host;aws;us-east-1;Ensure no EC2 instances allow ingress from the internet to TCP port 3389 (RDP).;RDP is a proprietary protocol developed by Microsoft for connecting to Windows systems. Exposing RDP to the internet can allow attackers to brute force the login credentials and gain unauthorized access to the EC2 instance.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 3389 (RDP).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.6.6, 2.10.2 | C5-2025: PI-01.01AC | NIST-CSF-2.0: ac_3 | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.6.6, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_redis_exposed_to_internet-509256336937-eu-north-1-i-0c5d81e867a1868f8;aws;ec2_instance_port_redis_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 6379 (Redis).;Infrastructure Security;PASS;Instance i-0c5d81e867a1868f8 does not have Redis port 6379 open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:eu-north-1:509256336937:instance/i-0c5d81e867a1868f8;i-0c5d81e867a1868f8;;Name=Tran_bank_server;aws;eu-north-1;Ensure no EC2 instances allow ingress from the internet to TCP port 6379 (Redis).;Redis is an open-source, in-memory data structure store, used as a database, cache, and message broker. Redis is often used to store sensitive data, such as session tokens, user credentials, and other sensitive information. Allowing ingress from the internet to TCP port 6379 (Redis) can expose sensitive data to unauthorized users.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 6379 (Redis).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_port_redis_exposed_to_internet-509256336937-us-east-1-i-084266cd090751702;aws;ec2_instance_port_redis_exposed_to_internet;Ensure no EC2 instances allow ingress from the internet to TCP port 6379 (Redis).;Infrastructure Security;PASS;Instance i-084266cd090751702 does not have Redis port 6379 open to the Internet.;False;ec2;instance;critical;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-084266cd090751702;i-084266cd090751702;;Name=Transaction_Bank;aws;us-east-1;Ensure no EC2 instances allow ingress from the internet to TCP port 6379 (Redis).;Redis is an open-source, in-memory data structure store, used as a database, cache, and message broker. Redis is often used to store sensitive data, such as session tokens, user credentials, and other sensitive information. Allowing ingress from the internet to TCP port 6379 (Redis) can expose sensitive data to unauthorized users.;;Modify the security group associated with the EC2 instance to remove the rule that allows ingress from the internet to TCP port 6379 (Redis).;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIS2: 6.7.2.g | ProwlerThreatScore-1.0: 2.1.6 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
